municipality,ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_20
280680,1,10,-,5,2,-,-,-,17,1,3,-,-,1,1,2,1,1,5
280690,1,4,-,1,-,-,-,-,8,2,1,-,-,1,1,-,-,1,3
280700,-,1,-,-,-,-,-,-,8,-,-,-,-,-,-,3,-,-,2
280710,7,22,-,36,10,4,-,-,81,23,11,2,-,4,1,2,4,26,38
280720,4,7,1,3,-,-,-,-,12,3,1,1,-,2,-,-,-,-,10
280730,1,-,-,2,-,-,-,-,5,-,1,-,-,-,-,1,-,2,2
280740,10,47,4,36,8,5,-,-,87,31,11,2,-,8,1,4,2,19,42
280750,-,7,2,5,1,-,-,-,29,5,1,1,-,2,-,2,1,1,6
280760,5,13,-,11,2,3,-,-,57,3,5,-,1,3,1,1,2,5,31
290010,2,11,-,6,1,2,-,-,11,1,3,-,-,-,-,1,-,2,3
290020,1,10,-,4,3,-,-,-,24,3,2,-,-,-,1,3,3,3,16
290030,6,13,-,15,3,1,-,-,31,3,9,-,-,-,-,5,-,8,16
290035,2,2,-,3,-,-,-,-,10,2,3,-,-,1,-,1,1,3,9
290040,2,8,1,6,2,2,-,-,8,1,3,1,-,1,-,-,1,21,5
290050,1,7,-,8,-,1,-,-,29,7,3,-,-,-,-,1,-,8,2
290060,4,2,-,2,2,1,-,-,10,2,1,-,-,-,-,-,-,5,3
290070,39,111,7,86,11,20,-,-,233,75,51,3,5,18,-,21,8,74,145
290080,2,7,-,12,1,-,-,-,19,7,4,1,-,-,-,3,-,30,21
290090,1,4,1,8,-,-,-,-,23,2,3,-,-,1,-,1,-,5,4
290100,11,19,3,20,5,2,-,-,68,23,12,-,-,5,1,10,-,19,17
290110,7,19,-,17,4,1,-,-,59,5,10,-,3,2,-,4,1,7,25
290115,3,10,1,1,1,-,-,-,24,5,3,-,-,2,-,3,-,3,7
290120,2,7,-,3,1,1,-,-,7,9,2,-,-,2,1,3,-,72,10
290130,3,4,1,2,2,-,-,-,22,2,1,-,-,-,-,2,1,2,8
290135,-,1,-,6,-,-,-,-,8,4,2,-,1,-,1,4,-,28,6
290140,5,2,-,1,-,1,-,-,14,5,6,-,-,-,-,3,-,38,2
290150,1,7,-,5,3,2,-,-,19,4,3,1,-,-,-,-,1,5,4
290160,2,9,-,5,1,2,-,-,20,4,5,-,-,2,-,1,1,8,4
290170,4,6,2,6,1,-,-,-,28,1,6,-,-,-,-,2,1,15,2
290180,1,4,-,5,-,-,-,-,8,2,2,-,-,-,1,-,-,19,-
290190,4,8,-,6,2,-,-,-,24,4,4,1,-,1,-,2,-,32,17
290195,2,5,-,3,-,1,-,-,8,1,3,1,-,-,-,-,-,5,5
290200,4,13,-,5,1,2,-,-,25,4,-,-,1,1,-,1,1,12,7
290205,8,5,1,3,-,2,-,-,19,6,3,1,-,-,-,-,-,1,4
290210,5,25,1,23,2,2,-,-,33,10,10,2,-,1,-,5,1,63,30
290220,1,4,2,12,-,1,-,-,11,4,6,-,-,3,-,1,1,8,4
290225,2,8,-,2,-,-,-,-,10,4,1,1,-,-,-,3,-,4,4
290230,3,3,-,4,-,1,-,-,15,1,3,-,-,-,-,2,-,2,4
290240,1,6,1,7,1,-,-,-,22,4,4,-,-,-,-,6,1,16,5
290250,4,3,-,1,1,-,-,-,11,4,5,-,-,2,-,1,-,27,5
290260,4,12,-,15,1,2,-,-,21,1,3,-,-,-,-,5,1,16,14
290265,2,5,-,3,1,2,-,-,11,2,3,-,-,-,1,-,1,12,3
290270,17,19,3,22,6,2,-,-,49,19,10,-,1,2,1,7,1,42,21
290280,9,16,-,7,2,1,-,-,29,9,11,-,-,1,-,5,2,14,14
290290,4,27,3,21,5,2,-,-,50,12,14,-,-,3,-,9,4,19,26
290300,3,10,1,5,2,2,-,-,18,7,-,1,-,-,-,1,1,7,2
290310,1,4,-,4,-,1,-,-,10,2,-,-,-,-,-,-,-,2,3
290320,31,43,1,21,7,6,-,-,122,46,29,-,1,11,-,28,4,170,91
290323,6,7,2,6,1,1,-,-,33,6,-,-,1,2,-,3,-,1,5
290327,3,11,-,13,-,-,-,-,15,2,2,1,2,-,-,1,2,1,7
290330,-,2,-,6,1,-,-,-,10,4,-,-,-,1,-,1,-,7,4
290340,5,13,1,22,1,1,-,-,47,17,4,-,-,2,-,2,1,6,19
290350,3,5,-,9,1,2,-,-,26,7,5,1,-,2,-,3,-,31,13
290360,4,6,1,5,1,-,-,-,13,2,1,-,1,1,-,3,1,28,6
290370,-,5,-,5,1,1,-,-,10,5,6,-,-,2,1,1,-,40,5
290380,3,11,1,7,-,-,-,-,27,13,4,-,-,-,-,6,1,3,10
290390,8,27,3,14,5,1,-,-,69,17,10,3,1,3,-,17,4,86,32
290395,1,1,-,5,-,-,-,-,9,5,-,-,-,-,-,2,-,20,3
290400,6,8,-,1,2,-,-,-,31,8,1,-,-,2,-,-,1,1,6
290405,8,6,-,1,1,2,-,-,5,5,2,-,-,-,-,3,1,10,5
290410,3,12,1,3,-,-,-,-,20,6,2,-,1,2,-,5,2,22,8
290420,2,6,1,2,-,2,-,-,20,10,2,-,1,-,-,3,-,-,5
290430,5,17,1,10,1,2,-,-,16,5,8,-,-,-,-,1,-,4,7
290440,2,3,-,-,-,-,-,-,6,1,1,-,-,-,-,-,-,16,4
290450,2,11,1,4,-,4,-,-,23,5,4,-,-,1,-,2,1,16,9
290460,17,48,2,30,1,5,-,-,70,29,14,-,1,4,-,17,4,57,37
290470,10,8,1,10,2,3,-,-,40,11,5,1,-,6,-,4,1,12,21
290475,3,4,1,2,1,-,-,-,25,4,2,-,-,1,-,2,-,6,6
290480,1,5,-,1,-,-,-,-,6,1,-,-,-,-,-,1,-,14,1
290485,4,8,2,14,2,-,-,-,22,10,5,-,-,2,-,2,1,5,12
290490,17,27,2,37,6,1,-,-,58,19,6,-,4,2,-,4,-,11,18
290500,7,14,3,7,1,2,-,-,25,12,4,-,-,2,-,-,1,16,9
290510,4,4,-,3,2,-,-,-,14,3,4,-,-,-,-,2,1,22,5
290515,1,5,-,2,-,2,-,-,6,4,2,-,-,-,-,1,2,12,3
290520,10,48,1,16,4,4,-,-,79,21,17,4,1,3,1,8,-,10,32
290530,8,7,1,9,-,1,-,-,20,5,1,1,-,2,-,4,1,4,6
290540,2,7,-,6,2,1,-,-,12,-,2,-,-,-,1,6,-,5,6
290550,3,4,-,3,-,1,-,-,11,1,2,-,-,-,1,2,1,27,6
290560,10,24,2,19,3,-,-,-,44,5,8,1,-,2,-,11,3,57,30
290570,57,137,8,86,12,18,-,-,255,83,68,5,4,13,6,41,14,37,244
290580,5,6,1,14,-,1,-,-,27,7,1,-,-,3,-,11,3,8,37
290590,5,12,-,7,1,3,-,-,24,7,3,-,-,2,-,3,1,14,9
290600,9,27,5,21,6,6,-,-,73,10,17,-,1,2,-,9,3,62,40
290610,1,3,-,1,-,1,-,-,7,2,2,-,-,-,-,2,1,4,4
290620,7,16,2,11,1,-,-,-,35,6,11,-,-,1,-,1,1,7,18
290630,4,30,1,19,-,3,-,1,65,15,14,-,2,4,-,4,1,7,34
290640,1,7,-,4,3,-,-,-,10,4,6,-,-,1,-,1,1,17,9
290650,35,55,1,38,1,4,-,-,138,25,31,1,2,9,2,12,2,13,77
290660,4,11,1,3,-,-,-,-,23,1,3,-,-,1,-,3,-,2,9
290670,8,9,-,10,-,3,-,-,29,10,6,-,1,1,-,4,3,36,21
290680,3,11,2,5,-,1,-,-,28,7,3,-,-,1,-,3,2,10,21
290682,1,6,-,4,-,-,-,-,12,3,1,-,-,1,-,2,-,31,10
290685,1,11,-,6,-,-,-,-,18,5,2,-,1,-,-,2,-,5,11
290687,9,15,-,10,4,1,-,-,42,6,9,-,-,-,-,4,1,12,23
290689,1,4,-,2,-,-,-,-,9,4,1,-,-,-,-,2,1,33,7
290690,1,20,-,9,4,2,-,-,32,11,5,-,1,-,-,3,1,-,11
290700,4,8,1,3,-,1,-,-,13,4,6,-,-,-,-,1,2,8,4
290710,7,6,-,8,-,-,-,-,32,6,6,1,1,2,-,5,1,30,7
290720,9,17,2,17,3,1,-,-,65,14,6,-,1,2,1,9,3,130,52
290730,7,14,-,7,4,1,-,-,39,10,7,-,-,2,1,10,4,56,13
290740,-,-,-,-,-,-,-,-,2,1,-,-,-,-,-,1,-,5,-
290750,9,44,3,18,1,3,-,-,91,19,11,1,-,6,2,12,2,21,46
290755,-,2,1,1,-,1,-,-,12,2,-,-,1,-,-,-,-,2,8
290760,3,13,1,6,4,1,-,-,22,4,4,2,1,1,-,7,1,15,8
290770,2,3,-,3,1,2,-,-,17,4,3,-,-,-,-,4,-,1,6
290780,5,14,-,17,3,1,-,-,39,7,2,-,-,3,-,3,2,37,21
290790,7,14,1,8,-,1,-,-,23,4,3,-,-,1,-,2,-,23,10
290800,5,16,-,29,3,5,-,-,62,16,5,-,-,3,-,3,2,17,24
290810,3,12,-,-,1,1,-,-,14,7,2,-,-,3,1,3,1,17,4
290820,5,13,2,8,2,2,-,-,25,6,3,-,-,3,-,4,-,10,11
290830,13,12,2,19,4,-,-,-,39,9,7,-,-,1,1,4,-,8,4
290840,8,33,1,22,1,6,-,-,79,15,13,2,1,3,1,7,3,74,37
290850,7,18,-,17,2,4,-,-,48,9,7,2,1,3,-,6,-,35,34
290860,5,17,1,6,-,1,-,-,35,3,5,-,-,1,-,1,2,22,17
290870,3,10,1,2,-,1,-,-,14,4,8,1,-,1,-,5,3,53,9
290880,1,5,1,6,-,-,-,-,2,-,2,-,-,-,-,-,-,6,1
290890,1,11,2,9,1,-,-,-,38,10,10,-,-,2,-,6,1,41,12
290900,2,3,1,4,1,-,-,-,10,3,4,-,1,-,-,-,-,12,6
290910,7,4,-,2,-,-,-,-,15,4,1,-,-,-,-,-,-,35,5
290920,3,10,-,7,1,1,-,-,25,1,1,-,-,-,-,4,-,5,19
290930,8,7,1,8,-,1,-,-,24,12,7,-,-,-,-,3,2,20,21
290940,2,4,-,-,-,1,-,-,5,3,-,-,2,1,-,1,-,28,11
290950,1,3,1,5,1,-,-,-,11,3,2,1,-,1,-,-,-,4,3
290960,2,7,1,11,2,-,-,-,23,3,4,-,-,-,-,5,-,39,27
290970,2,7,-,2,-,-,-,-,9,4,2,1,-,1,-,-,1,8,14
290980,11,32,2,45,6,3,-,-,102,16,14,1,-,5,2,11,4,36,39
290990,2,14,1,6,-,2,-,-,34,7,5,-,-,1,-,6,-,36,23
291000,4,4,-,5,1,-,-,-,12,2,1,-,-,-,-,1,1,6,7
291005,9,33,2,26,1,3,-,-,81,24,23,1,1,3,-,10,3,14,97
291010,3,13,-,4,-,2,-,-,13,2,1,-,-,2,-,1,1,6,7
291020,3,4,-,4,2,-,-,-,12,2,1,-,-,2,-,-,-,2,-
291030,3,9,-,5,2,1,-,-,25,3,2,-,-,-,-,2,-,2,5
291040,3,9,1,5,1,1,-,-,16,4,11,-,-,2,-,6,1,35,16
291050,11,23,1,13,4,2,-,-,50,13,9,-,-,5,1,4,1,26,28
291060,11,20,2,14,3,-,-,-,43,14,18,1,1,3,1,11,-,14,32
291070,9,45,2,28,4,3,-,-,53,21,12,2,-,6,-,4,2,62,26
291072,27,75,7,37,6,11,-,1,182,38,26,1,-,6,1,22,8,37,147
291075,1,15,-,7,3,-,-,-,29,7,3,-,-,2,-,1,-,8,7
291077,-,1,-,2,-,1,-,-,3,3,3,-,-,-,-,-,-,4,6
291080,137,436,14,229,26,50,-,-,847,268,145,7,11,73,6,80,35,153,666
291085,-,5,-,6,-,1,-,-,12,1,3,-,-,1,1,2,1,30,9
291090,-,4,-,-,-,-,-,-,7,-,1,-,-,-,-,-,-,2,2
291100,1,6,-,8,-,-,-,-,27,6,3,1,-,-,-,-,-,7,9
291110,7,6,-,2,-,-,-,-,17,3,6,1,-,-,-,4,2,9,11
291120,8,11,3,16,1,5,-,-,47,8,13,-,1,3,-,10,-,26,23
291125,1,1,1,2,-,-,-,-,4,2,2,-,-,-,-,-,-,1,3
291130,1,6,-,6,-,-,-,-,23,1,4,-,-,-,-,3,-,21,6
291140,-,7,-,6,1,1,-,-,28,3,6,1,-,2,-,3,1,5,9
291150,-,3,2,6,-,-,-,-,4,3,3,-,-,-,-,3,-,20,4
291160,7,13,2,6,1,-,-,-,32,7,1,-,1,-,-,3,1,18,10
291165,1,4,-,1,-,-,-,-,7,1,1,-,-,1,-,1,-,5,1
291170,19,71,8,30,18,9,-,-,111,37,23,2,2,4,2,10,4,10,47
291180,5,10,-,5,1,2,-,-,30,9,8,-,-,-,-,5,-,7,13
291185,-,3,-,1,-,1,-,-,9,-,2,-,-,-,-,1,-,36,6
291190,4,16,2,26,-,1,-,-,23,8,7,-,1,3,2,8,3,5,22
291200,3,18,-,2,-,-,-,-,19,2,3,1,-,3,-,1,1,4,6
291210,4,19,-,13,2,3,-,-,44,12,11,-,-,6,-,8,-,36,23
291220,1,7,-,3,-,-,-,-,18,2,10,-,-,-,-,3,-,3,7
291230,1,5,2,7,1,1,-,-,14,3,6,-,1,-,-,2,1,3,6
291240,10,10,3,8,-,1,-,-,20,2,6,1,-,1,1,3,-,3,6
291250,-,13,2,4,4,1,-,-,22,4,1,-,-,1,-,2,1,6,4
291260,-,3,-,1,-,-,-,-,6,3,2,-,-,-,-,1,-,2,4
291270,7,7,-,12,3,-,-,-,21,5,7,-,-,-,1,7,2,25,28
291280,-,8,2,5,-,-,-,-,7,3,3,-,-,-,-,1,-,2,5
291290,6,11,-,15,1,3,-,-,37,5,7,-,-,3,-,7,1,34,7
291300,8,4,-,2,2,1,-,-,18,3,3,-,-,2,-,2,-,44,8
291310,1,15,1,7,2,1,-,-,35,8,2,-,-,1,1,1,1,4,7
291320,5,9,1,14,1,1,-,-,43,9,7,1,-,1,1,3,4,46,19
291330,2,11,-,-,-,-,-,-,11,1,2,-,1,-,-,-,2,-,1
291340,6,8,-,1,-,1,-,-,25,5,2,-,-,1,-,1,1,2,8
291345,1,1,2,-,-,-,-,-,11,4,2,-,-,1,-,3,-,3,7
291350,8,3,1,6,1,1,-,-,19,7,7,-,-,4,-,5,-,64,16
291360,61,150,13,107,6,13,-,1,295,79,59,2,19,18,2,41,17,182,204
291370,10,19,1,17,-,-,-,-,44,15,8,1,-,3,-,4,-,54,25
291380,4,12,-,6,1,1,-,-,17,5,8,1,-,1,-,1,-,12,7
291390,11,27,2,43,2,3,1,-,78,15,17,1,-,4,-,8,4,88,40
291400,9,27,2,11,7,1,-,-,47,17,13,3,2,4,-,6,-,80,57
291410,-,9,-,6,2,5,-,-,15,7,2,-,-,-,-,1,-,3,4
291420,-,1,-,6,1,-,-,-,8,4,3,-,1,-,-,1,1,7,2
291430,5,2,1,6,1,2,-,-,20,-,1,-,-,1,-,1,1,1,4
291440,15,19,2,5,-,1,-,-,40,6,5,-,-,4,-,5,6,11,16
291450,7,16,2,11,2,-,-,-,27,7,7,-,-,4,-,1,-,61,20
291460,8,41,2,11,-,4,-,-,52,17,16,1,1,7,-,12,2,3,51
291465,4,10,3,13,2,-,-,-,40,9,3,-,1,1,1,9,-,8,44
291470,17,32,2,37,4,4,-,-,90,20,14,2,-,10,-,13,6,97,35
291480,60,203,10,116,5,13,-,-,358,125,64,5,3,19,5,51,10,136,285
291490,6,10,2,9,1,-,-,-,24,6,3,-,1,1,-,2,-,10,14
291500,2,7,2,5,2,2,-,-,19,4,3,-,1,2,-,2,1,18,11
291510,8,12,1,10,-,3,-,-,41,4,4,-,1,-,-,5,-,5,11
291520,3,9,3,10,2,-,-,-,24,7,7,-,-,4,-,1,1,26,8
291530,-,3,-,3,-,-,-,-,16,-,2,-,-,1,1,-,-,9,9
291535,3,3,-,2,-,-,-,-,14,2,1,-,-,-,-,4,2,2,7
291540,-,4,-,1,-,-,-,-,9,3,3,-,-,-,-,5,-,3,8
291550,4,15,1,28,3,-,-,-,52,10,12,-,-,1,-,3,2,27,28
291560,18,31,3,29,3,7,-,-,113,16,12,-,1,1,2,14,1,54,85
291570,3,7,1,2,-,-,-,-,11,6,6,-,-,-,-,2,-,4,6
291580,10,19,-,8,2,2,-,-,36,8,14,1,-,5,-,11,-,36,9
291590,1,6,-,3,-,-,-,-,4,1,2,-,-,-,-,1,-,-,5
291600,4,18,-,11,1,2,-,-,50,7,6,-,-,-,-,1,1,11,17
291610,8,18,-,11,1,1,-,-,25,10,9,-,-,4,1,6,3,5,27
291620,2,7,-,6,-,1,-,-,18,10,2,-,-,-,-,3,-,4,4
291630,3,6,-,2,1,-,-,-,15,1,4,2,1,-,-,-,2,5,6
291640,16,49,-,17,4,2,-,-,82,34,22,-,1,6,2,21,3,111,54
291650,7,8,-,8,-,-,-,-,16,7,6,-,2,2,-,5,2,57,24
291660,1,6,-,1,-,-,-,-,13,1,2,-,-,1,-,-,-,6,6
291670,-,6,-,8,-,-,-,-,19,3,3,-,-,-,-,2,-,14,4
291680,2,15,-,7,-,-,-,-,32,4,6,-,-,-,1,2,1,5,9
291685,3,5,1,5,3,-,-,-,30,2,3,-,-,-,-,1,3,7,20
291690,2,8,2,8,5,2,-,-,30,5,4,1,-,2,-,1,1,8,9
291700,7,17,-,18,6,2,-,-,48,14,6,-,-,-,1,6,1,16,22
291710,3,8,1,3,-,1,-,-,44,15,2,1,-,2,1,7,2,29,26
291720,4,14,-,6,-,3,-,-,28,6,5,-,-,2,-,3,2,19,6
291730,6,7,2,11,-,2,-,-,37,13,4,-,-,2,-,5,-,43,13
291733,6,10,-,2,1,1,-,-,10,2,3,-,-,1,-,1,1,6,4
291735,4,3,-,-,1,-,-,-,10,4,2,-,-,2,-,1,-,8,4
291740,1,11,-,6,-,2,-,-,24,4,5,-,-,2,-,-,-,8,3
291750,27,39,3,27,6,3,-,-,116,25,19,1,1,6,-,16,5,107,68
291760,8,20,2,19,-,2,-,-,46,14,10,-,-,4,1,13,2,116,35
291770,5,23,2,12,1,3,-,-,40,14,5,-,-,-,-,1,1,44,12
291780,7,5,-,4,-,1,-,-,18,5,4,-,1,3,-,1,1,6,8
291790,3,2,-,5,-,-,-,-,12,4,1,1,-,1,1,-,-,8,6
291800,28,113,5,59,6,6,-,-,219,66,45,1,-,12,1,28,12,232,127
291810,7,15,2,13,1,-,-,-,38,9,4,2,-,4,1,8,5,15,19
291820,6,5,-,5,-,-,-,-,12,4,-,-,-,2,-,2,1,17,3
291830,2,5,-,5,2,-,-,-,16,5,2,-,-,-,-,-,1,1,12
291835,6,12,1,9,2,2,-,-,29,2,6,-,-,1,-,11,-,6,22
291840,46,119,6,27,4,12,-,-,160,60,59,1,1,16,1,48,13,216,145
291845,2,6,-,1,-,-,-,-,5,1,3,-,-,-,-,2,-,17,5
291850,5,4,-,3,-,-,-,-,19,4,2,-,-,2,-,2,2,8,5
291855,1,1,-,8,-,-,-,-,7,2,2,-,-,1,-,3,-,4,4
291860,3,2,-,5,1,1,-,-,20,2,3,-,-,1,-,-,1,11,3
291870,-,11,-,2,1,1,-,-,6,2,3,-,-,-,-,-,-,2,1
291875,2,7,-,3,-,-,-,-,12,4,-,-,-,3,-,3,1,9,5
291880,8,6,4,13,4,1,-,-,44,7,4,-,1,3,1,4,2,7,15
291890,-,3,1,2,-,1,-,-,6,5,-,-,1,-,-,1,-,4,1
291900,2,-,-,-,-,-,-,-,7,1,-,-,-,-,-,-,-,7,-
291905,2,4,1,3,-,1,-,-,8,1,-,-,-,1,-,-,1,19,2
291910,3,1,-,1,-,1,-,-,4,2,1,-,1,-,1,-,-,-,4
291915,3,30,-,11,2,1,-,-,48,13,4,2,-,-,-,7,2,14,12
291920,37,124,6,63,8,19,-,-,196,73,53,6,4,22,2,26,7,42,229
291930,2,3,1,-,-,-,-,-,13,6,6,2,-,-,-,2,-,8,7
291940,4,4,-,5,3,3,-,-,21,5,6,-,-,2,-,-,-,18,7
291950,2,31,-,9,3,2,-,-,55,14,15,-,-,5,-,9,-,31,20
291955,2,12,1,1,1,2,-,-,22,7,5,-,-,1,-,12,3,19,52
291960,4,8,-,4,3,-,-,-,20,3,6,-,-,1,1,-,-,5,6
291970,4,10,-,7,7,2,-,-,27,8,6,1,-,3,-,6,1,13,9
291980,10,20,-,13,2,8,-,-,44,12,11,-,1,2,-,9,2,47,27
291990,2,3,2,-,1,-,-,-,5,4,2,-,-,-,-,1,-,5,2
291992,7,14,-,10,3,3,-,-,24,5,8,-,-,-,-,3,3,-,16
291995,-,7,-,4,1,-,-,-,20,4,2,-,2,-,-,1,-,4,2
292000,1,5,-,4,-,-,-,-,17,5,4,-,-,1,-,1,-,-,4
292010,7,5,1,18,7,2,-,-,41,11,7,-,-,-,-,3,-,9,12
292020,2,9,2,4,-,-,-,-,11,4,2,-,-,-,1,2,3,4,5
292030,2,4,3,3,-,1,-,-,11,1,-,-,-,-,-,1,-,9,4
292040,4,10,-,9,3,2,-,-,14,4,2,-,-,2,-,-,-,28,6
292045,1,2,2,1,-,-,-,-,6,2,2,-,-,-,1,2,-,1,4
292050,4,16,1,11,1,2,-,-,21,7,9,-,2,-,-,4,2,58,14
292060,20,29,3,50,3,3,-,-,56,25,11,-,2,7,-,2,4,62,18
292070,4,6,-,3,-,-,-,-,13,3,1,-,1,1,-,7,1,7,13
292080,2,1,-,4,1,1,-,-,7,2,2,-,-,1,-,3,1,23,9
292090,7,5,1,3,-,2,-,-,21,5,6,-,-,-,-,1,-,5,10
292100,9,34,-,9,3,3,-,-,65,18,15,-,2,2,2,13,-,21,44
292105,6,9,1,-,-,3,-,-,10,3,1,-,-,-,-,3,-,9,2
292110,7,14,-,6,3,1,-,-,59,6,12,-,-,1,-,1,1,6,26
292120,20,19,1,17,1,1,-,-,33,8,9,-,-,1,1,6,1,32,15
292130,-,11,-,9,-,-,-,-,21,4,5,-,-,1,2,4,2,1,6
292140,1,6,-,3,2,2,-,-,28,1,6,-,-,-,-,1,-,10,7
292145,2,4,-,3,1,1,-,-,10,3,2,-,-,1,-,1,-,6,3
292150,9,19,-,27,6,1,-,-,57,7,9,1,1,1,-,9,4,79,15
292160,2,2,1,6,-,1,-,-,14,3,2,-,-,1,-,1,-,15,2
292170,13,16,1,13,-,-,-,-,47,8,11,-,-,1,-,8,1,66,18
292180,2,14,1,6,1,-,-,-,13,7,4,-,-,1,-,1,-,17,2
292190,3,8,-,3,2,-,-,-,20,5,3,-,1,-,-,1,-,1,8
292200,9,18,3,9,3,2,-,-,47,10,12,3,-,2,1,8,2,11,38
292205,13,8,2,2,-,-,-,-,14,4,1,-,-,1,1,6,2,3,4
292210,14,10,-,13,1,3,-,-,49,6,6,-,-,-,-,-,2,22,13
292220,-,3,1,4,-,-,-,-,13,4,1,-,-,-,-,3,2,3,3
292225,2,3,-,-,2,-,-,-,10,6,1,-,-,1,-,1,-,3,7
292230,12,17,1,18,2,1,-,-,65,13,11,-,1,7,-,3,1,6,18
292240,1,22,-,23,2,1,-,-,60,9,6,1,1,1,1,5,1,3,19
292250,15,18,1,26,3,2,-,-,64,15,9,-,2,6,-,5,-,10,24
292260,2,1,1,5,-,-,-,-,16,5,1,-,-,3,-,3,1,16,6
292265,-,5,-,7,1,1,-,-,17,7,5,1,-,-,-,-,1,7,6
292270,-,3,-,5,-,1,-,-,26,2,2,-,-,-,-,-,1,26,6
292273,2,3,-,1,1,-,-,-,13,4,3,-,-,1,-,2,-,10,5
292275,-,2,1,3,-,1,-,-,6,2,2,1,-,1,1,-,-,3,3
292280,-,3,-,4,-,-,-,-,13,1,3,-,-,-,-,-,2,6,7
292285,1,6,-,-,-,1,-,-,10,1,1,-,-,-,-,-,-,10,6
292290,9,8,1,8,2,-,-,-,28,6,5,-,1,1,-,3,-,39,12
292300,7,21,1,13,2,4,-,-,34,13,7,1,-,5,3,5,-,17,58
292303,3,3,-,3,-,-,-,-,8,3,1,-,-,-,-,-,-,32,6
292305,2,7,-,1,1,-,-,-,9,1,-,-,-,-,-,2,-,6,7
292310,2,14,-,8,2,1,-,-,20,5,7,-,-,1,-,-,3,8,16
292320,2,6,-,9,-,3,-,-,28,7,5,-,2,4,-,3,2,44,13
292330,4,5,-,1,-,-,-,-,8,1,1,-,1,2,-,1,-,32,-
292335,5,6,-,3,-,-,-,-,16,4,3,-,-,-,-,2,1,10,17
292340,6,10,-,3,1,1,-,-,18,5,4,1,-,1,-,4,1,4,18
292350,-,1,-,1,-,2,-,-,11,-,3,-,-,1,-,-,-,7,3
292360,2,17,1,5,3,1,-,-,31,3,11,1,-,1,-,2,-,10,8
292370,3,5,-,5,-,-,-,-,20,10,-,1,-,1,1,9,1,67,14
292380,7,25,1,16,2,-,-,-,55,11,9,-,-,-,1,1,-,15,20
292390,4,8,-,9,3,1,-,-,20,7,5,1,-,3,-,2,-,5,14
292400,11,54,4,44,-,7,1,-,172,43,23,-,-,14,-,29,7,40,120
292405,-,5,-,2,1,-,-,-,13,4,3,-,-,-,1,3,2,18,3
292410,3,5,-,9,-,-,-,-,10,1,-,-,-,-,-,-,-,3,3
292420,1,6,-,3,1,-,-,-,9,5,-,-,-,1,-,1,-,1,6
292430,1,10,1,6,-,2,-,-,30,3,6,-,-,1,-,6,1,17,8
292440,1,5,2,6,-,-,-,-,23,3,2,-,2,1,1,3,1,56,23
292450,6,16,-,3,-,2,-,-,25,2,1,-,-,2,-,-,1,12,3
292460,7,1,-,12,-,-,-,-,19,4,7,-,-,2,-,3,-,5,12
292465,3,9,-,4,3,2,-,-,19,5,1,-,-,1,-,1,1,6,6
292467,-,5,-,1,2,-,-,-,9,4,-,-,-,-,-,2,1,1,6
292470,-,6,1,4,1,1,-,-,9,4,1,-,-,1,-,1,2,12,3
292480,5,6,-,6,-,1,-,-,21,6,6,-,-,1,-,4,-,58,9
292490,-,7,1,1,2,1,-,-,15,4,2,-,-,-,-,2,-,4,7
292500,5,8,-,4,1,1,-,-,24,10,9,1,-,5,-,6,1,53,14
292510,6,28,1,38,6,1,-,-,61,21,21,1,1,3,-,3,1,48,34
292520,16,22,1,10,3,4,-,-,52,12,9,-,-,1,2,6,2,8,23
292525,1,3,1,7,1,-,-,-,16,3,2,-,-,-,1,-,-,22,9
292530,27,61,-,24,9,11,-,-,116,30,32,3,3,8,4,26,9,24,183
292540,5,2,-,3,-,2,-,-,19,4,2,-,-,2,-,2,-,2,3
292550,5,18,1,7,-,1,-,-,23,7,4,1,-,4,3,-,3,30,26
292560,2,6,1,2,1,1,-,-,16,7,2,1,-,3,-,5,-,-,6
292570,1,7,-,6,-,-,-,-,26,8,6,-,-,-,-,2,-,9,4
292575,4,7,-,13,2,2,-,-,15,8,4,-,1,-,-,3,-,15,27
292580,3,11,1,7,-,2,-,-,18,10,3,-,1,5,-,2,-,68,16
292590,1,13,-,9,-,1,-,-,25,5,5,1,1,-,-,2,-,6,7
292593,-,5,-,3,-,1,-,-,13,3,2,-,-,1,-,4,-,18,7
292595,4,18,-,7,-,-,-,-,34,4,4,-,-,1,-,3,-,24,16
292600,11,17,-,7,1,2,-,-,44,16,5,-,1,3,1,11,2,39,18
292610,1,4,1,3,-,-,-,-,8,5,3,-,-,-,-,1,-,15,2
292620,8,7,1,5,-,1,-,-,22,8,2,-,-,1,-,3,-,35,13
292630,2,32,2,7,2,4,-,-,50,30,7,-,-,1,1,2,3,41,24
292640,6,9,-,4,-,1,-,-,34,18,9,-,-,2,1,8,2,67,24
292650,1,4,3,3,-,-,-,-,12,3,2,-,-,-,-,-,-,17,6
292660,7,27,2,15,2,3,-,-,62,12,14,2,-,1,-,11,3,58,29
292665,2,5,-,3,1,1,-,-,14,2,1,-,-,-,-,1,-,3,5
292670,2,6,-,14,-,1,-,-,32,10,5,-,-,-,-,3,-,1,1
292680,1,5,1,2,-,2,-,-,11,2,5,-,-,-,-,2,1,8,4
